CBSA_CODE,YEAR,unemployment_rate,unemployment_yoy,unemployment_vs_national
11860,2025,4.1455,0.2788,-0.1181
11900,2009,8.9167,,-0.3666
11900,2010,10.4417,1.525,0.8334
11900,2011,9.9,-0.5417,0.9667
11900,2012,8.5417,-1.3583,0.4667
11900,2013,8.9667,0.425,1.6084
11900,2014,6.9083,-2.0584,0.75
11900,2015,6.3417,-0.5666,1.0667
11900,2016,5.9833,-0.3584,1.1083
11900,2017,5.575,-0.4083,1.2167
11900,2018,5.1917,-0.3833,1.3
11900,2019,4.8833,-0.3084,1.2083
11900,2020,7.225,2.3417,-0.875
11900,2021,5.1917,-2.0333,-0.1583
11900,2022,4.3833,-0.8084,0.7333
11900,2023,4.325,-0.0583,0.7
11900,2024,5.2583,0.9333,1.2333
11900,2025,5.8636,0.6053,1.6
11940,2009,14.0,,4.7167
11940,2010,12.8083,-1.1917,3.2
11940,2011,11.4,-1.4083,2.4667
11940,2012,9.4667,-1.9333,1.3917
11940,2013,9.125,-0.3417,1.7667
11940,2014,7.7083,-1.4167,1.55
11940,2015,6.475,-1.2333,1.2
11940,2016,5.7833,-0.6917,0.9083
11940,2017,4.6583,-1.125,0.3
11940,2018,4.275,-0.3833,0.3833
11940,2019,3.9667,-0.3083,0.2917
11940,2020,8.1917,4.225,0.0917
11940,2021,4.9333,-3.2584,-0.4167
11940,2022,4.1917,-0.7416,0.5417
11940,2023,4.3833,0.1916,0.7583
11940,2024,4.475,0.0917,0.45
11940,2025,4.6,0.125,0.3364
11980,2009,8.0833,,-1.2
11980,2010,8.9,0.8167,-0.7083
11980,2011,8.8167,-0.0833,-0.1166
11980,2012,7.5333,-1.2834,-0.5417
11980,2013,7.175,-0.3583,-0.1833
11980,2014,5.6667,-1.5083,-0.4916
11980,2015,4.9083,-0.7584,-0.3667
11980,2016,5.2667,0.3584,0.3917
11980,2017,4.725,-0.5417,0.3667
11980,2018,4.2583,-0.4667,0.3666
11980,2019,3.9417,-0.3166,0.2667
11980,2020,7.225,3.2833,-0.875
11980,2021,5.7833,-1.4417,0.4333
11980,2022,4.275,-1.5083,0.625
11980,2023,4.6167,0.3417,0.9917
11980,2024,4.4583,-0.1584,0.4333
11980,2025,4.5182,0.0599,0.2546
12020,2009,7.5667,,-1.7166
12020,2010,9.0,1.4333,-0.6083
12020,2011,8.8667,-0.1333,-0.0666
12020,2012,8.1667,-0.7,0.0917
12020,2013,7.3083,-0.8584,-0.05
12020,2014,6.575,-0.7333,0.4167
12020,2015,5.7417,-0.8333,0.4667
12020,2016,4.9917,-0.75,0.1167
12020,2017,4.2917,-0.7,-0.0666
12020,2018,3.5917,-0.7,-0.3
12020,2019,3.2917,-0.3,-0.3833
12020,2020,5.4417,2.15,-2.6583
12020,2021,3.275,-2.1667,-2.075
12020,2022,3.0083,-0.2667,-0.6417
12020,2023,3.0083,0.0,-0.6167
12020,2024,3.325,0.3167,-0.7
12020,2025,3.2545,-0.0705,-1.0091
12060,2009,9.925,,0.6417
12060,2010,10.1583,0.2333,0.55
12060,2011,9.7167,-0.4416,0.7834
12060,2012,8.6167,-1.1,0.5417
12060,2013,7.7333,-0.8834,0.375
12060,2014,6.7833,-0.95,0.625
12060,2015,5.7833,-1.0,0.5083
12060,2016,5.1917,-0.5916,0.3167
12060,2017,4.5833,-0.6084,0.225
12060,2018,3.8333,-0.75,-0.0584
12060,2019,3.4417,-0.3916,-0.2333
12060,2020,6.8917,3.45,-1.2083
12060,2021,3.9,-2.9917,-1.45
12060,2022,3.0333,-0.8667,-0.6167
12060,2023,3.2167,0.1834,-0.4083
12060,2024,3.4417,0.225,-0.5833
12060,2025,3.4636,0.0219,-0.8
12100,2009,11.4667,,2.1834
12100,2010,13.0417,1.575,3.4334
12100,2011,13.275,0.2333,4.3417
12100,2012,13.6417,0.3667,5.5667
12100,2013,12.7083,-0.9334,5.35
12100,2014,10.9917,-1.7166,4.8334
12100,2015,9.9417,-1.05,4.6667
12100,2016,7.7,-2.2417,2.825
12100,2017,7.3,-0.4,2.9417
12100,2018,6.1583,-1.1417,2.2666
12100,2019,5.3083,-0.85,1.6333
12100,2020,15.55,10.2417,7.45
12100,2021,9.3917,-6.1583,4.0417
12100,2022,5.55,-3.8417,1.9
12100,2023,5.925,0.375,2.3
12100,2024,6.2917,0.3667,2.2667
12100,2025,7.1091,0.8174,2.8455
12140,2009,13.525,,4.2417
12140,2010,11.5083,-2.0167,1.9
12140,2011,9.5083,-2.0,0.575
12140,2012,8.225,-1.2833,0.15
12140,2013,7.0417,-1.1833,-0.3166
12140,2014,5.2,-1.8417,-0.9583
12140,2015,4.1083,-1.0917,-1.1667
12140,2016,3.9,-0.2083,-0.975
12140,2017,2.9417,-0.9583,-1.4166
12140,2018,2.8417,-0.1,-1.05
12140,2019,2.85,0.0083,-0.825
12140,2020,7.125,4.275,-0.975
12140,2021,2.9917,-4.1333,-2.3583
12140,2022,2.7417,-0.25,-0.9083
12140,2023,3.0833,0.3416,-0.5417
12140,2024,3.8333,0.75,-0.1917
12140,2025,3.2455,-0.5878,-1.0181
12180,2009,8.425,,-0.8583
12180,2010,8.725,0.3,-0.8833
12180,2011,8.1833,-0.5417,-0.75
12180,2012,8.3917,0.2084,0.3167
12180,2013,7.5667,-0.825,0.2084
12180,2014,6.0167,-1.55,-0.1416
12180,2015,5.3583,-0.6584,0.0833
12180,2016,5.175,-0.1833,0.3
12180,2017,5.0333,-0.1417,0.675
12180,2018,4.4667,-0.5666,0.575
12180,2019,4.15,-0.3167,0.475
12180,2020,7.7667,3.6167,-0.3333
12180,2021,4.825,-2.9417,-0.525
12180,2022,3.5,-1.325,-0.15
12180,2023,3.4833,-0.0167,-0.1417
12180,2024,3.7083,0.225,-0.3167
12180,2025,3.7273,0.019,-0.5363
12220,2009,8.6333,,-0.65
12220,2010,9.5583,0.925,-0.05
12220,2011,8.675,-0.8833,-0.2583
12220,2012,7.4,-1.275,-0.675
12220,2013,6.3917,-1.0083,-0.9666
12220,2014,5.9333,-0.4584,-0.225
12220,2015,5.55,-0.3833,0.275
12220,2016,5.1833,-0.3667,0.3083
12220,2017,4.0833,-1.1,-0.275
12220,2018,3.6417,-0.4416,-0.25
12220,2019,2.95,-0.6917,-0.725
12220,2020,5.9167,2.9667,-2.1833
12220,2021,2.925,-2.9917,-2.425
12220,2022,2.3417,-0.5833,-1.3083
12220,2023,2.2917,-0.05,-1.3333
12220,2024,2.95,0.6583,-1.075
12220,2025,2.7545,-0.1955,-1.5091
12260,2009,9.1667,,-0.1166
12260,2010,9.6083,0.4416,0.0
12260,2011,9.6167,0.0084,0.6834
12260,2012,9.0667,-0.55,0.9917
12260,2013,8.2917,-0.775,0.9334
12260,2014,7.3,-0.9917,1.1417
12260,2015,6.3833,-0.9167,1.1083
12260,2016,5.75,-0.6333,0.875
12260,2017,4.975,-0.775,0.6167
12260,2018,4.225,-0.75,0.3333
12260,2019,3.7333,-0.4917,0.0583
12260,2020,5.8167,2.0834,-2.2833
12260,2021,3.975,-1.8417,-1.375
12260,2022,3.6,-0.375,-0.05
12260,2023,3.725,0.125,0.1
12260,2024,4.375,0.65,0.35
12260,2025,4.3091,-0.0659,0.0455
12300,2009,7.7917,,-1.4916
12300,2010,7.85,0.0583,-1.7583
12300,2011,7.3583,-0.4917,-1.575
12300,2012,6.9167,-0.4416,-1.1583
12300,2013,6.275,-0.6417,-1.0833
12300,2014,5.35,-0.925,-0.8083
12300,2015,4.2583,-1.0917,-1.0167
12300,2016,3.7,-0.5583,-1.175
12300,2017,3.3917,-0.3083,-0.9666
12300,2018,3.1167,-0.275,-0.775
12300,2019,2.8333,-0.2834,-0.8417
12300,2020,4.6417,1.8084,-3.4583
12300,2021,4.5,-0.1417,-0.85
12300,2022,2.7333,-1.7667,-0.9167
12300,2023,2.425,-0.3083,-1.2
12300,2024,2.9583,0.5333,-1.0667
12300,2025,3.0455,0.0872,-1.2181
12380,2009,6.1917,,-3.0916
12380,2010,6.1083,-0.0834,-3.5
12380,2011,5.7417,-0.3666,-3.1916
12380,2012,5.0417,-0.7,-3.0333
12380,2013,4.5333,-0.5084,-2.825
12380,2014,3.8833,-0.65,-2.275
12380,2015,3.2667,-0.6166,-2.0083
12380,2016,3.275,0.0083,-1.6
12380,2017,2.9167,-0.3583,-1.4416
12380,2018,2.8833,-0.0334,-1.0084
12380,2019,3.15,0.2667,-0.525
12380,2020,5.2167,2.0667,-2.8833
12380,2021,3.45,-1.7667,-1.9
12380,2022,2.4333,-1.0167,-1.2167
12380,2023,2.7,0.2667,-0.925
12380,2024,2.6917,-0.0083,-1.3333
12380,2025,3.4455,0.7538,-0.8181
12420,2009,6.925,,-2.3583
12420,2010,7.0917,0.1667,-2.5166
12420,2011,6.85,-0.2417,-2.0833
12420,2012,5.675,-1.175,-2.4
12420,2013,5.2583,-0.4167,-2.1
12420,2014,4.2583,-1.0,-1.9
12420,2015,3.425,-0.8333,-1.85
12420,2016,3.325,-0.1,-1.55
12420,2017,3.2083,-0.1167,-1.15
12420,2018,3.0083,-0.2,-0.8834
12420,2019,2.75,-0.2583,-0.925
12420,2020,6.3167,3.5667,-1.7833
12420,2021,4.1667,-2.15,-1.1833
12420,2022,3.0333,-1.1334,-0.6167
12420,2023,3.45,0.4167,-0.175
12420,2024,3.5167,0.0667,-0.5083
12420,2025,3.5,-0.0167,-0.7636
12460,2009,12.6417,,3.3584
12460,2010,12.2917,-0.35,2.6834
12460,2011,11.7583,-0.5334,2.825
12460,2012,9.95,-1.8083,1.875
12460,2013,9.4333,-0.5167,2.075
12460,2014,8.2,-1.2333,2.0417
12460,2015,6.8917,-1.3083,1.6167
12460,2016,6.9,0.0083,2.025
12460,2017,5.7917,-1.1083,1.4334
12460,2018,4.9167,-0.875,1.025
12460,2019,4.1167,-0.8,0.4417
12460,2020,4.9667,0.85,-3.1333
12460,2021,3.775,-1.1917,-1.575
12460,2022,3.5083,-0.2667,-0.1417
12460,2023,3.6167,0.1084,-0.0083
12460,2024,3.675,0.0583,-0.35
12460,2025,3.7727,0.0977,-0.4909
12540,2009,14.5417,,5.2584
12540,2010,15.8167,1.275,6.2084
12540,2011,14.85,-0.9667,5.9167
12540,2012,13.2333,-1.6167,5.1583
12540,2013,11.8583,-1.375,4.5
12540,2014,10.55,-1.3083,4.3917
12540,2015,10.25,-0.3,4.975
12540,2016,10.4167,0.1667,5.5417
12540,2017,9.2333,-1.1834,4.875
12540,2018,8.0833,-1.15,4.1916
12540,2019,7.8333,-0.25,4.1583
12540,2020,12.7667,4.9334,4.6667
12540,2021,9.9333,-2.8334,4.5833
12540,2022,7.0583,-2.875,3.4083
12540,2023,8.1667,1.1084,4.5417
12540,2024,8.6417,0.475,4.6167
12540,2025,8.8636,0.2219,4.6
12580,2009,7.5167,,-1.7666
12580,2010,8.2417,0.725,-1.3666
12580,2011,7.5917,-0.65,-1.3416
12580,2012,7.15,-0.4417,-0.925
12580,2013,6.8083,-0.3417,-0.55
12580,2014,5.9333,-0.875,-0.225
12580,2015,5.2083,-0.725,-0.0667
12580,2016,4.45,-0.7583,-0.425
12580,2017,4.25,-0.2,-0.1083
12580,2018,3.9083,-0.3417,0.0166
12580,2019,3.4667,-0.4416,-0.2083
12580,2020,6.4333,2.9666,-1.6667
12580,2021,5.0417,-1.3916,-0.3083
12580,2022,3.0,-2.0417,-0.65
12580,2023,2.2167,-0.7833,-1.4083
12580,2024,3.05,0.8333,-0.975
12580,2025,3.6091,0.5591,-0.6545
12620,2009,8.4167,,-0.8666
12620,2010,8.7417,0.325,-0.8666
12620,2011,8.1417,-0.6,-0.7916
12620,2012,7.4917,-0.65,-0.5833
12620,2013,6.8833,-0.6084,-0.475
12620,2014,6.0583,-0.825,-0.1
12620,2015,4.7417,-1.3166,-0.5333
12620,2016,4.35,-0.3917,-0.525
12620,2017,3.85,-0.5,-0.5083
12620,2018,3.575,-0.275,-0.3167
12620,2019,3.1417,-0.4333,-0.5333
12620,2020,5.1083,1.9666,-2.9917
12620,2021,5.0083,-0.1,-0.3417
12620,2022,3.0583,-1.95,-0.5917
12620,2023,2.825,-0.2333,-0.8
12620,2024,3.3417,0.5167,-0.6833
12620,2025,3.5727,0.231,-0.6909
12660,2009,8.525,,-0.7583
12660,2010,8.1833,-0.3417,-1.425
12660,2011,7.4,-0.7833,-1.5333
12660,2012,6.7917,-0.6083,-1.2833
12660,2013,6.2167,-0.575,-1.1416
12660,2014,4.9333,-1.2834,-1.225
12660,2015,4.0333,-0.9,-1.2417
12660,2016,3.4583,-0.575,-1.4167
12660,2017,2.8833,-0.575,-1.475
12660,2018,2.55,-0.3333,-1.3417
12660,2019,2.7917,0.2417,-0.8833
12660,2020,7.5583,4.7666,-0.5417
12660,2021,4.0333,-3.525,-1.3167
12660,2022,2.7417,-1.2916,-0.9083
12660,2023,2.45,-0.2917,-1.175
12660,2024,2.6167,0.1667,-1.4083
12660,2025,2.8545,0.2378,-1.4091
12700,2009,8.525,,-0.7583
12700,2010,9.7917,1.2667,0.1834
12700,2011,9.125,-0.6667,0.1917
12700,2012,8.4083,-0.7167,0.3333
12700,2013,8.275,-0.1333,0.9167
12700,2014,7.2667,-1.0083,1.1084
12700,2015,6.1917,-1.075,0.9167
12700,2016,5.175,-1.0167,0.3
12700,2017,4.8833,-0.2917,0.525
12700,2018,4.5417,-0.3416,0.65
12700,2019,4.15,-0.3917,0.475
12700,2020,10.85,6.7,2.75
12700,2021,6.3667,-4.4833,1.0167
12700,2022,4.7333,-1.6334,1.0833
12700,2023,4.4833,-0.25,0.8583
12700,2024,4.8667,0.3834,0.8417
12700,2025,5.5182,0.6515,1.2546
12740,2009,6.2167,,-3.0666
12740,2010,6.0167,-0.2,-3.5916
12740,2011,5.1917,-0.825,-3.7416
12740,2012,4.55,-0.6417,-3.525
12740,2013,4.3083,-0.2417,-3.05
12740,2014,3.825,-0.4833,-2.3333
12740,2015,3.4,-0.425,-1.875
12740,2016,3.2,-0.2,-1.675
12740,2017,2.9833,-0.2167,-1.375
12740,2018,2.5083,-0.475,-1.3834
12740,2019,2.1167,-0.3916,-1.5583
12740,2020,5.1,2.9833,-3.0
12740,2021,3.3167,-1.7833,-2.0333
12740,2022,2.2833,-1.0334,-1.3667
12740,2023,1.9917,-0.2916,-1.6333
12740,2024,2.3,0.3083,-1.725
12740,2025,2.6364,0.3364,-1.6272
12780,2009,5.5917,,-3.6916
12780,2010,6.4,0.8083,-3.2083
12780,2011,5.4333,-0.9667,-3.5
12780,2012,4.675,-0.7583,-3.4
12780,2013,4.6833,0.0083,-2.675
12780,2014,4.1083,-0.575,-2.05
12780,2015,4.1833,0.075,-1.0917
12780,2016,4.6417,0.4584,-0.2333
12780,2017,4.2167,-0.425,-0.1416
12780,2018,3.7083,-0.5084,-0.1834
12780,2019,3.2417,-0.4666,-0.4333
12780,2020,5.975,2.7333,-2.125
12780,2021,3.9083,-2.0667,-1.4417
12780,2022,3.2833,-0.625,-0.3667
12780,2023,3.3,0.0167,-0.325
12780,2024,3.525,0.225,-0.5
12780,2025,3.6091,0.0841,-0.6545
12860,2009,7.7833,,-1.5
12860,2010,8.2167,0.4334,-1.3916
12860,2011,7.875,-0.3417,-1.0583
12860,2012,8.05,0.175,-0.025
12860,2013,7.0333,-1.0167,-0.325
12860,2014,5.5917,-1.4416,-0.5666
12860,2015,4.975,-0.6167,-0.3
12860,2016,4.6667,-0.3083,-0.2083
12860,2017,4.7833,0.1166,0.425
12860,2018,4.1667,-0.6166,0.275
12860,2019,3.8083,-0.3584,0.1333
12860,2020,7.2083,3.4,-0.8917
12860,2021,4.35,-2.8583,-1.0
12860,2022,3.2,-1.15,-0.45
12860,2023,3.2,0.0,-0.425
12860,2024,3.4083,0.2083,-0.6167
12860,2025,3.3909,-0.0174,-0.8727
12900,2009,8.6583,,-0.625
12900,2010,8.45,-0.2083,-1.1583
12900,2011,8.9,0.45,-0.0333
12900,2012,8.8167,-0.0833,0.7417
12900,2013,8.775,-0.0417,1.4167
12900,2014,7.6,-1.175,1.4417
12900,2015,6.3583,-1.2417,1.0833
12900,2016,4.775,-1.5833,-0.1
12900,2017,4.15,-0.625,-0.2083
12900,2018,3.925,-0.225,0.0333
12900,2019,3.825,-0.1,0.15
12900,2020,5.6667,1.8417,-2.4333
12900,2021,3.85,-1.8167,-1.5
12900,2022,3.175,-0.675,-0.475
12900,2023,3.2167,0.0417,-0.4083
12900,2024,3.1,-0.1167,-0.925
12900,2025,3.5455,0.4455,-0.7181
12940,2009,6.2917,,-2.9916
12940,2010,7.3083,1.0166,-2.3
12940,2011,7.3083,0.0,-1.625
12940,2012,6.4917,-0.8166,-1.5833
12940,2013,6.0083,-0.4834,-1.35
12940,2014,5.725,-0.2833,-0.4333
12940,2015,5.4667,-0.2583,0.1917
12940,2016,5.4583,-0.0084,0.5833
12940,2017,4.6833,-0.775,0.325
12940,2018,4.5167,-0.1666,0.625
12940,2019,4.45,-0.0667,0.775
12940,2020,8.1,3.65,0.0
12940,2021,5.2083,-2.8917,-0.1417
12940,2022,3.5167,-1.6916,-0.1333
12940,2023,3.5417,0.025,-0.0833
12940,2024,4.075,0.5333,0.05
12940,2025,4.1364,0.0614,-0.1272
12980,2009,11.9083,,2.625
12980,2010,11.85,-0.0583,2.2417
12980,2011,9.55,-2.3,0.6167
12980,2012,8.3,-1.25,0.225
12980,2013,7.8667,-0.4333,0.5084
12980,2014,6.325,-1.5417,0.1667
12980,2015,5.0917,-1.2333,-0.1833
12980,2016,4.775,-0.3167,-0.1
12980,2017,4.8417,0.0667,0.4834
12980,2018,4.2417,-0.6,0.35
12980,2019,4.175,-0.0667,0.5
12980,2020,10.125,5.95,2.025
12980,2021,6.375,-3.75,1.025
12980,2022,4.725,-1.65,1.075
12980,2023,4.375,-0.35,0.75
12980,2024,5.2083,0.8333,1.1833
12980,2025,6.0455,0.8372,1.7819
13020,2009,12.0833,,2.8
13020,2010,11.6833,-0.4,2.075
13020,2011,9.5917,-2.0916,0.6584
13020,2012,8.6833,-0.9084,0.6083
13020,2013,8.7,0.0167,1.3417
13020,2014,7.1833,-1.5167,1.025
13020,2015,5.7583,-1.425,0.4833
13020,2016,5.5333,-0.225,0.6583
13020,2017,5.5417,0.0084,1.1834
13020,2018,4.8833,-0.6584,0.9916
13020,2019,4.7833,-0.1,1.1083
13020,2020,9.7167,4.9334,1.6167
13020,2021,5.9833,-3.7334,0.6333
13020,2022,5.15,-0.8333,1.5
13020,2023,4.975,-0.175,1.35
13020,2024,5.5667,0.5917,1.5417
13020,2025,6.5455,0.9788,2.2819
13060,2009,9.9833,,0.7
13060,2010,11.6167,1.6334,2.0084
13060,2011,12.0083,0.3916,3.075
13060,2012,10.0833,-1.925,2.0083
13060,2013,9.8,-0.2833,2.4417
13060,2014,7.9417,-1.8583,1.7834
13060,2015,6.7917,-1.15,1.5167
13060,2016,7.675,0.8833,2.8
13060,2017,7.7083,0.0333,3.35
13060,2018,6.4583,-1.25,2.5666
13060,2019,5.9417,-0.5166,2.2667
13060,2020,11.0333,5.0916,2.9333
13060,2021,8.4583,-2.575,3.1083
13060,2022,6.175,-2.2833,2.525
13060,2023,5.6833,-0.4917,2.0583
13060,2024,5.675,-0.0083,1.65
13060,2025,5.8818,0.2068,1.6182
13100,2009,6.225,,-3.0583
13100,2010,5.775,-0.45,-3.8333
13100,2011,5.7583,-0.0167,-3.175
13100,2012,4.8333,-0.925,-3.2417
13100,2013,4.5417,-0.2916,-2.8166
13100,2014,4.0667,-0.475,-2.0916
13100,2015,3.5917,-0.475,-1.6833
13100,2016,3.225,-0.3667,-1.65
13100,2017,3.4,0.175,-0.9583
13100,2018,3.1583,-0.2417,-0.7334
13100,2019,3.4917,0.3334,-0.1833
13100,2020,3.9083,0.4166,-4.1917
13100,2021,2.5,-1.4083,-2.85
13100,2022,2.3083,-0.1917,-1.3417
13100,2023,2.5333,0.225,-1.0917
13100,2024,3.2667,0.7334,-0.7583
13100,2025,3.2273,-0.0394,-1.0363
13140,2009,9.5,,0.2167
13140,2010,11.3333,1.8333,1.725
13140,2011,11.5417,0.2084,2.6084
13140,2012,10.475,-1.0667,2.4
13140,2013,10.4667,-0.0083,3.1084
13140,2014,8.0333,-2.4334,1.875
13140,2015,6.725,-1.3083,1.45
13140,2016,6.5,-0.225,1.625
13140,2017,6.825,0.325,2.4667
13140,2018,5.8167,-1.0083,1.925
13140,2019,5.2417,-0.575,1.5667
13140,2020,10.7417,5.5,2.6417
13140,2021,8.7917,-1.95,3.4417
13140,2022,5.6583,-3.1334,2.0083
13140,2023,5.5333,-0.125,1.9083
13140,2024,5.4,-0.1333,1.375
13140,2025,5.2273,-0.1727,0.9637
13180,2009,9.8833,,0.6
13180,2010,8.7833,-1.1,-0.825
13180,2011,7.5917,-1.1916,-1.3416
13180,2012,7.05,-0.5417,-1.025
13180,2013,6.8167,-0.2333,-0.5416
13180,2014,5.3083,-1.5084,-0.85
13180,2015,4.3,-1.0083,-0.975
13180,2016,3.5167,-0.7833,-1.3583
13180,2017,2.875,-0.6417,-1.4833
13180,2018,2.6167,-0.2583,-1.275
13180,2019,2.85,0.2333,-0.825
13180,2020,5.325,2.475,-2.775
13180,2021,3.15,-2.175,-2.2
13180,2022,2.475,-0.675,-1.175
13180,2023,2.4,-0.075,-1.225
13180,2024,2.5833,0.1833,-1.4417
13180,2025,2.7182,0.1349,-1.5454
13220,2009,7.8667,,-1.4166
13220,2010,8.5667,0.7,-1.0416
13220,2011,7.4917,-1.075,-1.4416
13220,2012,7.4583,-0.0334,-0.6167
13220,2013,7.6417,0.1834,0.2834
13220,2014,7.45,-0.1917,1.2917
13220,2015,7.5917,0.1417,2.3167
13220,2016,7.3083,-0.2834,2.4333
13220,2017,5.65,-1.6583,1.2917
13220,2018,5.425,-0.225,1.5333
13220,2019,5.0,-0.425,1.325
13220,2020,9.1917,4.1917,1.0917
13220,2021,5.6417,-3.55,0.2917
13220,2022,3.9667,-1.675,0.3167
13220,2023,3.8583,-0.1084,0.2333
13220,2024,3.9917,0.1334,-0.0333
13220,2025,4.3182,0.3265,0.0546
13260,2009,13.0333,,3.75
13260,2010,12.2417,-0.7916,2.6334
13260,2011,11.375,-0.8667,2.4417
13260,2012,10.7917,-0.5833,2.7167
13260,2013,9.9333,-0.8584,2.575
13260,2014,8.0583,-1.875,1.9
13260,2015,6.5333,-1.525,1.2583
13260,2016,5.4083,-1.125,0.5333
13260,2017,4.2167,-1.1916,-0.1416
13260,2018,3.675,-0.5417,-0.2167
13260,2019,3.4667,-0.2083,-0.2083
13260,2020,6.975,3.5083,-1.125
13260,2021,3.6917,-3.2833,-1.6583
13260,2022,3.325,-0.3667,-0.325
13260,2023,3.775,0.45,0.15
13260,2024,4.5333,0.7583,0.5083
13260,2025,3.6636,-0.8697,-0.6
13300,2009,9.025,,-0.2583
13300,2010,9.075,0.05,-0.5333
13300,2011,8.925,-0.15,-0.0083
13300,2012,6.9917,-1.9333,-1.0833
13300,2013,6.6417,-0.35,-0.7166
13300,2014,5.875,-0.7667,-0.2833
13300,2015,6.2167,0.3417,0.9417
13300,2016,7.0667,0.85,2.1917
13300,2017,6.0667,-1.0,1.7084
13300,2018,4.7,-1.3667,0.8083
13300,2019,4.05,-0.65,0.375
13300,2020,9.2667,5.2167,1.1667
13300,2021,7.75,-1.5167,2.4
13300,2022,5.3333,-2.4167,1.6833
13300,2023,4.65,-0.6833,1.025
13300,2024,4.6333,-0.0167,0.6083
13300,2025,4.8636,0.2303,0.6
13340,2009,12.1167,,2.8334
13340,2010,11.5833,-0.5334,1.975
13340,2011,9.6833,-1.9,0.75
13340,2012,7.1667,-2.5166,-0.9083
13340,2013,6.7833,-0.3834,-0.575
13340,2014,5.05,-1.7333,-1.1083
13340,2015,4.275,-0.775,-1.0
13340,2016,4.3167,0.0417,-0.5583
13340,2017,4.125,-0.1917,-0.2333
13340,2018,3.7667,-0.3583,-0.125
13340,2019,3.75,-0.0167,0.075
13340,2020,8.25,4.5,0.15
13340,2021,4.4083,-3.8417,-0.9417
13340,2022,3.5417,-0.8666,-0.1083
13340,2023,3.2333,-0.3084,-0.3917
13340,2024,3.9917,0.7584,-0.0333
13340,2025,4.4636,0.4719,0.2
13380,2009,8.3083,,-0.975
13380,2010,8.8417,0.5334,-0.7666
13380,2011,8.8167,-0.025,-0.1166
13380,2012,8.3833,-0.4334,0.3083
13380,2013,7.15,-1.2333,-0.2083
13380,2014,6.3667,-0.7833,0.2084
13380,2015,6.0,-0.3667,0.725
13380,2016,5.7,-0.3,0.825
13380,2017,4.9,-0.8,0.5417
13380,2018,4.7667,-0.1333,0.875
13380,2019,5.0417,0.275,1.3667
13380,2020,8.9667,3.925,0.8667
13380,2021,5.4333,-3.5334,0.0833
13380,2022,4.1,-1.3333,0.45
13380,2023,4.0417,-0.0583,0.4167
13380,2024,4.5417,0.5,0.5167
13380,2025,4.4,-0.1417,0.1364
13420,2009,8.6083,,-0.675
13420,2010,8.225,-0.3833,-1.3833
13420,2011,8.2833,0.0583,-0.65
13420,2012,7.075,-1.2083,-1.0
13420,2013,6.3333,-0.7417,-1.025
13420,2014,5.4083,-0.925,-0.75
13420,2015,5.0083,-0.4,-0.2667
13420,2016,5.6833,0.675,0.8083
13420,2017,5.2583,-0.425,0.9
13420,2018,4.5667,-0.6916,0.675
13420,2019,4.6917,0.125,1.0167
13420,2020,7.0,2.3083,-1.1
13420,2021,4.3167,-2.6833,-1.0333
13420,2022,3.375,-0.9417,-0.275
13420,2023,3.8333,0.4583,0.2083
13420,2024,3.9417,0.1084,-0.0833
13420,2025,4.8636,0.9219,0.6
13460,2009,14.4,,5.1167
13460,2010,13.9667,-0.4333,4.3584
13460,2011,12.4583,-1.5084,3.525
13460,2012,11.3583,-1.1,3.2833
13460,2013,9.7083,-1.65,2.35
13460,2014,7.9083,-1.8,1.75
13460,2015,6.075,-1.8333,0.8
13460,2016,5.0333,-1.0417,0.1583
13460,2017,4.3833,-0.65,0.025
13460,2018,4.275,-0.1083,0.3833
13460,2019,4.0167,-0.2583,0.3417
13460,2020,7.9417,3.925,-0.1583
13460,2021,5.4,-2.5417,0.05
13460,2022,4.1083,-1.2917,0.4583
13460,2023,3.9083,-0.2,0.2833
13460,2024,4.2417,0.3334,0.2167
13460,2025,4.8182,0.5765,0.5546
13540,2009,7.5667,,-1.7166
13540,2010,7.0583,-0.5084,-2.55
13540,2011,6.2917,-0.7666,-2.6416
13540,2012,5.7167,-0.575,-2.3583
13540,2013,5.2167,-0.5,-2.1416
13540,2014,4.55,-0.6667,-1.6083
13540,2015,4.1,-0.45,-1.175
13540,2016,3.6917,-0.4083,-1.1833
13540,2017,3.5417,-0.15,-0.8166
13540,2018,2.95,-0.5917,-0.9417
13540,2019,2.5833,-0.3667,-1.0917
13540,2020,6.4917,3.9084,-1.6083
13540,2021,4.6,-1.8917,-0.75
13540,2022,2.825,-1.775,-0.825
13540,2023,2.3583,-0.4667,-1.2667
13540,2024,2.8583,0.5,-1.1667
13540,2025,3.0909,0.2326,-1.1727
13660,2009,13.025,,3.7417
13660,2010,12.7417,-0.2833,3.1334
13660,2011,11.0417,-1.7,2.1084
13660,2012,10.0833,-0.9584,2.0083
13660,2013,10.0,-0.0833,2.6417
13660,2014,7.925,-2.075,1.7667
13660,2015,6.1583,-1.7667,0.8833
13660,2016,5.225,-0.9333,0.35
13660,2017,5.275,0.05,0.9167
13660,2018,4.6833,-0.5917,0.7916
13660,2019,4.3667,-0.3166,0.6917
13660,2020,9.525,5.1583,1.425
13660,2021,5.9917,-3.5333,0.6417
13660,2022,5.1667,-0.825,1.5167
13660,2023,5.15,-0.0167,1.525
13660,2024,6.0917,0.9417,2.0667
13660,2025,7.0273,0.9356,2.7637
13700,2009,7.325,,-1.9583
