CBSA_CODE,YEAR,MONTH,unemployment_rate_monthly
10420,2020,10,6.0
10420,2020,11,5.5
10420,2020,12,6.0
10420,2021,1,7.2
10420,2021,2,6.8
10420,2021,3,6.8
10420,2021,4,6.0
10420,2021,5,5.4
10420,2021,6,6.0
10420,2021,7,5.4
10420,2021,8,4.9
10420,2021,9,4.4
10420,2021,10,3.8
10420,2021,11,3.6
10420,2021,12,3.5
10420,2022,1,4.7
10420,2022,2,4.5
10420,2022,3,4.0
10420,2022,4,3.6
10420,2022,5,3.4
10420,2022,6,4.3
10420,2022,7,4.2
10420,2022,8,4.2
10420,2022,9,3.7
10420,2022,10,3.6
10420,2022,11,3.4
10420,2022,12,3.6
10420,2023,1,4.3
10420,2023,2,4.3
10420,2023,3,4.0
10420,2023,4,3.2
10420,2023,5,3.2
10420,2023,6,3.8
10420,2023,7,3.6
10420,2023,8,3.9
10420,2023,9,3.7
10420,2023,10,3.6
10420,2023,11,3.5
10420,2023,12,3.7
10420,2024,1,4.6
10420,2024,2,4.6
10420,2024,3,4.5
10420,2024,4,4.1
10420,2024,5,4.1
10420,2024,6,4.7
10420,2024,7,4.7
10420,2024,8,4.4
10420,2024,9,4.3
10420,2024,10,4.0
10420,2024,11,4.3
10420,2024,12,4.6
10420,2025,1,5.6
10420,2025,2,5.6
10420,2025,3,5.5
10420,2025,4,5.2
10420,2025,5,4.8
10420,2025,6,5.2
10420,2025,7,5.6
10420,2025,8,5.2
10420,2025,9,4.3
10420,2025,11,4.1
10420,2025,12,4.3
10460,2009,1,5.6
10460,2009,2,5.6
10460,2009,3,5.5
10460,2009,4,5.3
10460,2009,5,5.6
10460,2009,6,7.0
10460,2009,7,7.2
10460,2009,8,7.0
10460,2009,9,6.9
10460,2009,10,6.9
10460,2009,11,6.6
10460,2009,12,6.8
10460,2010,1,7.6
10460,2010,2,7.3
10460,2010,3,6.8
10460,2010,4,6.3
10460,2010,5,6.4
10460,2010,6,7.4
10460,2010,7,7.7
10460,2010,8,7.1
10460,2010,9,6.8
10460,2010,10,7.1
10460,2010,11,6.8
10460,2010,12,6.6
10460,2011,1,6.9
10460,2011,2,6.6
10460,2011,3,6.0
10460,2011,4,5.7
10460,2011,5,5.8
10460,2011,6,7.4
10460,2011,7,7.2
10460,2011,8,6.7
10460,2011,9,6.7
10460,2011,10,6.6
10460,2011,11,6.3
10460,2011,12,6.3
10460,2012,1,6.6
10460,2012,2,6.6
10460,2012,3,5.9
10460,2012,4,5.3
10460,2012,5,5.8
10460,2012,6,7.0
10460,2012,7,7.0
10460,2012,8,6.5
10460,2012,9,6.4
10460,2012,10,6.5
10460,2012,11,6.2
10460,2012,12,6.3
10460,2013,1,6.7
10460,2013,2,6.5
10460,2013,3,6.0
10460,2013,4,5.9
10460,2013,5,6.0
10460,2013,6,7.3
10460,2013,7,7.2
10460,2013,8,6.2
10460,2013,9,6.2
10460,2013,10,6.3
10460,2013,11,6.0
10460,2013,12,5.9
10460,2014,1,6.0
10460,2014,2,6.2
10460,2014,3,6.0
10460,2014,4,5.2
10460,2014,5,5.7
10460,2014,6,7.0
10460,2014,7,7.2
10460,2014,8,6.5
10460,2014,9,6.2
10460,2014,10,6.1
10460,2014,11,6.2
10460,2014,12,5.6
10460,2015,1,6.3
10460,2015,2,6.3
10460,2015,3,5.8
10460,2015,4,5.8
10460,2015,5,6.4
10460,2015,6,7.2
10460,2015,7,7.3
10460,2015,8,6.5
10460,2015,9,6.2
10460,2015,10,5.9
10460,2015,11,5.8
10460,2015,12,5.5
10460,2016,1,5.6
10460,2016,2,5.6
10460,2016,3,5.6
10460,2016,4,5.4
10460,2016,5,5.5
10460,2016,6,6.9
10460,2016,7,7.2
10460,2016,8,6.7
10460,2016,9,6.7
10460,2016,10,6.7
10460,2016,11,6.5
10460,2016,12,6.1
10460,2017,1,6.6
10460,2017,2,6.4
10460,2017,3,5.9
10460,2017,4,5.9
10460,2017,5,6.0
10460,2017,6,7.1
10460,2017,7,7.4
10460,2017,8,6.4
10460,2017,9,5.8
10460,2017,10,5.7
10460,2017,11,5.5
10460,2017,12,5.0
10460,2018,1,5.3
10460,2018,2,5.0
10460,2018,3,4.5
10460,2018,4,4.2
10460,2018,5,4.2
10460,2018,6,5.8
10460,2018,7,5.7
10460,2018,8,5.2
10460,2018,9,4.8
10460,2018,10,4.9
10460,2018,11,4.8
10460,2018,12,4.9
10460,2019,1,5.6
10460,2019,2,5.1
10460,2019,3,4.6
10460,2019,4,4.6
10460,2019,5,4.9
10460,2019,6,5.9
10460,2019,7,6.3
10460,2019,8,5.1
10460,2019,9,4.6
10460,2019,10,4.7
10460,2019,11,4.8
10460,2019,12,4.7
10460,2020,1,5.1
10460,2020,2,5.0
10460,2020,3,5.9
10460,2020,4,8.8
10460,2020,5,9.7
10460,2020,6,10.2
10460,2020,7,9.8
10460,2020,8,9.4
10460,2020,9,8.8
10460,2020,10,8.1
10460,2020,11,7.9
10460,2020,12,7.8
10460,2021,1,7.9
10460,2021,2,7.9
10460,2021,3,7.5
10460,2021,4,7.5
10460,2021,5,7.2
10460,2021,6,8.3
10460,2021,7,8.1
10460,2021,8,6.9
10460,2021,9,6.1
10460,2021,10,5.7
10460,2021,11,5.4
10460,2021,12,4.9
10460,2022,1,5.4
10460,2022,2,4.8
10460,2022,3,4.3
10460,2022,4,4.2
10460,2022,5,4.0
10460,2022,6,4.9
10460,2022,7,4.6
10460,2022,8,3.9
10460,2022,9,3.6
10460,2022,10,3.6
10460,2022,11,3.6
10460,2022,12,3.4
10460,2023,1,4.2
10460,2023,2,4.1
10460,2023,3,3.5
10460,2023,4,3.3
10460,2023,5,3.7
10460,2023,6,4.6
10460,2023,7,4.9
10460,2023,8,4.2
10460,2023,9,3.8
10460,2023,10,3.9
10460,2023,11,3.7
10460,2023,12,3.4
10460,2024,1,4.0
10460,2024,2,4.0
10460,2024,3,3.6
10460,2024,4,3.6
10460,2024,5,3.9
10460,2024,6,5.0
10460,2024,7,5.9
10460,2024,8,4.8
10460,2024,9,4.4
10460,2024,10,4.6
10460,2024,11,4.6
10460,2024,12,4.1
10460,2025,1,4.9
10460,2025,2,4.4
10460,2025,3,3.8
10460,2025,4,3.5
10460,2025,5,4.2
10460,2025,6,5.0
10460,2025,7,5.6
10460,2025,8,4.5
10460,2025,9,4.4
10460,2025,11,5.1
10460,2025,12,4.4
10500,2009,1,8.4
10500,2009,2,8.6
10500,2009,3,8.3
10500,2009,4,8.5
10500,2009,5,9.1
10500,2009,6,10.0
10500,2009,7,10.2
10500,2009,8,10.2
10500,2009,9,10.3
10500,2009,10,10.7
10500,2009,11,10.5
10500,2009,12,10.9
10500,2010,1,12.3
10500,2010,2,11.9
10500,2010,3,11.6
10500,2010,4,11.1
10500,2010,5,11.4
10500,2010,6,11.8
10500,2010,7,11.8
10500,2010,8,11.9
10500,2010,9,11.4
10500,2010,10,11.4
10500,2010,11,11.6
10500,2010,12,11.3
10500,2011,1,11.5
10500,2011,2,11.3
10500,2011,3,11.1
10500,2011,4,10.5
10500,2011,5,11.0
10500,2011,6,11.6
10500,2011,7,11.4
10500,2011,8,11.6
10500,2011,9,11.3
10500,2011,10,10.9
10500,2011,11,10.4
10500,2011,12,10.5
10500,2012,1,10.8
10500,2012,2,10.5
10500,2012,3,10.3
10500,2012,4,9.7
10500,2012,5,10.3
10500,2012,6,10.8
10500,2012,7,10.7
10500,2012,8,10.4
10500,2012,9,9.7
10500,2012,10,9.8
10500,2012,11,9.4
10500,2012,12,9.8
10500,2013,1,10.1
10500,2013,2,9.6
10500,2013,3,9.4
10500,2013,4,8.9
10500,2013,5,9.5
10500,2013,6,10.0
10500,2013,7,9.5
10500,2013,8,9.5
10500,2013,9,9.0
10500,2013,10,9.1
10500,2013,11,8.7
10500,2013,12,8.8
10500,2014,1,8.8
10500,2014,2,8.8
10500,2014,3,8.9
10500,2014,4,8.0
10500,2014,5,8.6
10500,2014,6,8.8
10500,2014,7,8.9
10500,2014,8,9.0
10500,2014,9,8.1
10500,2014,10,7.8
10500,2014,11,7.5
10500,2014,12,7.3
10500,2015,1,7.7
10500,2015,2,7.4
10500,2015,3,7.1
10500,2015,4,6.7
10500,2015,5,7.4
10500,2015,6,7.5
10500,2015,7,7.5
10500,2015,8,7.4
10500,2015,9,6.8
10500,2015,10,6.7
10500,2015,11,6.5
10500,2015,12,6.5
10500,2016,1,6.7
10500,2016,2,6.6
10500,2016,3,6.7
10500,2016,4,6.2
10500,2016,5,6.2
10500,2016,6,6.8
10500,2016,7,6.5
10500,2016,8,6.7
10500,2016,9,6.3
10500,2016,10,6.2
10500,2016,11,5.8
10500,2016,12,6.0
10500,2017,1,6.2
10500,2017,2,6.1
10500,2017,3,5.7
10500,2017,4,5.4
10500,2017,5,5.7
10500,2017,6,6.0
10500,2017,7,5.7
10500,2017,8,5.9
10500,2017,9,5.2
10500,2017,10,5.2
10500,2017,11,5.0
10500,2017,12,4.9
10500,2018,1,5.2
10500,2018,2,5.1
10500,2018,3,4.8
10500,2018,4,4.4
10500,2018,5,4.7
10500,2018,6,5.6
10500,2018,7,5.2
10500,2018,8,5.3
10500,2018,9,4.6
10500,2018,10,4.7
10500,2018,11,4.7
10500,2018,12,4.8
10500,2019,1,5.4
10500,2019,2,4.6
10500,2019,3,4.5
10500,2019,4,3.8
10500,2019,5,4.4
10500,2019,6,4.7
10500,2019,7,4.5
10500,2019,8,4.7
10500,2019,9,4.2
10500,2019,10,4.1
10500,2019,11,4.0
10500,2019,12,4.1
10500,2020,1,4.6
10500,2020,2,4.3
10500,2020,3,5.1
10500,2020,4,11.3
10500,2020,5,9.4
10500,2020,6,8.8
10500,2020,7,9.1
10500,2020,8,8.2
10500,2020,9,7.8
10500,2020,10,6.9
10500,2020,11,6.4
10500,2020,12,6.8
10500,2021,1,6.9
10500,2021,2,6.3
10500,2021,3,6.1
10500,2021,4,5.5
10500,2021,5,5.7
10500,2021,6,6.4
10500,2021,7,5.3
10500,2021,8,5.3
10500,2021,9,4.2
10500,2021,10,4.2
10500,2021,11,3.9
10500,2021,12,3.5
10500,2022,1,4.4
10500,2022,2,4.1
10500,2022,3,3.8
10500,2022,4,3.4
10500,2022,5,3.7
10500,2022,6,4.3
10500,2022,7,4.1
10500,2022,8,4.7
10500,2022,9,3.8
10500,2022,10,4.0
10500,2022,11,3.8
10500,2022,12,3.7
10500,2023,1,4.0
10500,2023,2,4.1
10500,2023,3,3.8
10500,2023,4,3.3
10500,2023,5,4.0
10500,2023,6,4.2
10500,2023,7,3.9
10500,2023,8,4.3
10500,2023,9,3.7
10500,2023,10,3.9
10500,2023,11,3.6
10500,2023,12,3.5
10500,2024,1,4.0
10500,2024,2,4.0
10500,2024,3,4.0
10500,2024,4,3.6
10500,2024,5,4.1
10500,2024,6,4.7
10500,2024,7,4.6
10500,2024,8,4.8
10500,2024,9,4.0
10500,2024,10,4.2
10500,2024,11,4.0
10500,2024,12,3.8
10500,2025,1,4.1
10500,2025,2,4.4
10500,2025,3,4.3
10500,2025,4,3.7
10500,2025,5,4.0
10500,2025,6,4.5
10500,2025,7,4.3
10500,2025,8,4.3
10500,2025,9,4.2
10500,2025,11,4.8
10500,2025,12,4.0
10540,2009,1,12.9
10540,2009,2,13.8
10540,2009,3,14.4
10540,2009,4,13.5
10540,2009,5,13.5
10540,2009,6,13.6
10540,2009,7,13.5
10540,2009,8,13.1
10540,2009,9,12.4
10540,2009,10,12.4
10540,2009,11,12.3
10540,2009,12,13.1
10540,2010,1,13.8
10540,2010,2,13.7
10540,2010,3,13.8
10540,2010,4,12.7
10540,2010,5,12.2
10540,2010,6,12.6
10540,2010,7,12.9
10540,2010,8,12.6
10540,2010,9,12.5
10540,2010,10,12.0
10540,2010,11,12.2
10540,2010,12,12.2
10540,2011,1,12.7
10540,2011,2,12.1
10540,2011,3,11.6
10540,2011,4,10.9
10540,2011,5,10.7
10540,2011,6,11.6
10540,2011,7,11.8
10540,2011,8,11.3
10540,2011,9,10.9
10540,2011,10,10.7
10540,2011,11,10.4
10540,2011,12,10.8
10540,2012,1,11.6
10540,2012,2,11.3
10540,2012,3,10.9
10540,2012,4,10.1
10540,2012,5,10.2
10540,2012,6,10.7
10540,2012,7,11.2
10540,2012,8,10.8
10540,2012,9,9.9
10540,2012,10,10.0
10540,2012,11,9.9
10540,2012,12,10.4
10540,2013,1,11.5
10540,2013,2,10.9
10540,2013,3,10.3
10540,2013,4,9.5
10540,2013,5,9.3
10540,2013,6,9.8
10540,2013,7,10.0
10540,2013,8,9.3
10540,2013,9,8.5
10540,2013,10,8.5
10540,2013,11,8.3
10540,2013,12,8.4
10540,2014,1,9.4
10540,2014,2,9.2
10540,2014,3,9.2
10540,2014,4,8.0
10540,2014,5,7.7
10540,2014,6,7.8
10540,2014,7,8.3
10540,2014,8,8.0
10540,2014,9,7.1
10540,2014,10,7.1
10540,2014,11,7.0
10540,2014,12,6.8
10540,2015,1,7.5
10540,2015,2,7.1
10540,2015,3,7.1
10540,2015,4,6.6
10540,2015,5,6.5
10540,2015,6,6.7
10540,2015,7,7.0
10540,2015,8,6.4
10540,2015,9,6.1
10540,2015,10,5.9
10540,2015,11,6.0
10540,2015,12,5.9
10540,2016,1,6.4
10540,2016,2,6.3
10540,2016,3,6.4
10540,2016,4,5.8
10540,2016,5,5.4
10540,2016,6,6.0
10540,2016,7,6.2
10540,2016,8,5.8
10540,2016,9,5.2
10540,2016,10,4.9
10540,2016,11,4.5
10540,2016,12,4.6
10540,2017,1,5.5
10540,2017,2,4.9
10540,2017,3,5.0
10540,2017,4,4.3
10540,2017,5,4.1
10540,2017,6,4.6
10540,2017,7,5.2
10540,2017,8,5.1
10540,2017,9,4.5
10540,2017,10,4.3
10540,2017,11,4.1
10540,2017,12,4.5
10540,2018,1,5.3
10540,2018,2,5.1
10540,2018,3,5.0
10540,2018,4,4.3
10540,2018,5,3.8
10540,2018,6,4.5
10540,2018,7,4.8
10540,2018,8,4.7
10540,2018,9,4.3
10540,2018,10,4.3
10540,2018,11,4.3
10540,2018,12,4.7
10540,2019,1,5.5
10540,2019,2,5.1
10540,2019,3,5.0
10540,2019,4,4.2
10540,2019,5,3.8
10540,2019,6,4.4
10540,2019,7,4.9
10540,2019,8,4.5
10540,2019,9,3.8
10540,2019,10,3.4
10540,2019,11,3.2
10540,2019,12,3.5
10540,2020,1,4.6
10540,2020,2,4.3
10540,2020,3,5.5
10540,2020,4,14.0
10540,2020,5,11.3
10540,2020,6,9.6
10540,2020,7,9.5
10540,2020,8,7.6
10540,2020,9,7.7
10540,2020,10,6.1
10540,2020,11,6.0
10540,2020,12,6.5
10540,2021,1,7.5
10540,2021,2,6.9
10540,2021,3,6.9
10540,2021,4,6.1
10540,2021,5,5.7
10540,2021,6,5.9
10540,2021,7,5.8
10540,2021,8,5.2
10540,2021,9,4.6
10540,2021,10,4.1
10540,2021,11,4.0
10540,2021,12,4.1
10540,2022,1,5.0
10540,2022,2,4.6
10540,2022,3,4.5
10540,2022,4,4.0
10540,2022,5,3.7
10540,2022,6,4.2
10540,2022,7,4.6
10540,2022,8,4.7
10540,2022,9,4.2
10540,2022,10,4.2
10540,2022,11,4.3
10540,2022,12,4.3
10540,2023,1,4.8
10540,2023,2,4.5
10540,2023,3,4.1
10540,2023,4,3.4
10540,2023,5,3.7
10540,2023,6,4.0
10540,2023,7,4.2
10540,2023,8,4.2
10540,2023,9,4.0
10540,2023,10,3.9
10540,2023,11,4.0
10540,2023,12,4.3
10540,2024,1,5.2
10540,2024,2,5.1
10540,2024,3,4.9
10540,2024,4,4.2
10540,2024,5,4.1
10540,2024,6,4.5
10540,2024,7,5.0
10540,2024,8,4.9
10540,2024,9,4.4
10540,2024,10,4.3
10540,2024,11,4.4
10540,2024,12,4.6
10540,2025,1,5.7
10540,2025,2,5.5
10540,2025,3,5.5
10540,2025,4,4.6
10540,2025,5,5.0
10540,2025,6,5.6
10540,2025,7,5.7
10540,2025,8,5.9
10540,2025,9,5.6
10540,2025,11,5.1
10540,2025,12,5.3
10580,2009,1,6.8
10580,2009,2,7.3
10580,2009,3,7.1
10580,2009,4,6.7
10580,2009,5,6.8
10580,2009,6,7.2
10580,2009,7,7.1
10580,2009,8,7.1
10580,2009,9,7.1
10580,2009,10,7.1
10580,2009,11,7.0
10580,2009,12,7.4
10580,2010,1,8.2
10580,2010,2,8.2
10580,2010,3,7.8
10580,2010,4,7.2
10580,2010,5,7.0
10580,2010,6,7.3
10580,2010,7,7.6
10580,2010,8,7.5
10580,2010,9,7.1
10580,2010,10,7.0
10580,2010,11,7.3
10580,2010,12,7.3
10580,2011,1,8.0
10580,2011,2,7.8
10580,2011,3,7.3
10580,2011,4,6.8
10580,2011,5,6.9
10580,2011,6,7.2
10580,2011,7,7.3
10580,2011,8,7.2
10580,2011,9,7.1
10580,2011,10,6.9
10580,2011,11,6.9
10580,2011,12,7.2
10580,2012,1,8.0
10580,2012,2,8.2
10580,2012,3,7.7
10580,2012,4,7.1
10580,2012,5,7.4
10580,2012,6,7.7
10580,2012,7,7.9
10580,2012,8,7.6
10580,2012,9,7.1
10580,2012,10,6.9
10580,2012,11,6.6
10580,2012,12,7.1
10580,2013,1,7.9
10580,2013,2,7.6
10580,2013,3,6.9
10580,2013,4,6.3
10580,2013,5,6.3
10580,2013,6,6.6
10580,2013,7,6.6
10580,2013,8,6.4
10580,2013,9,6.0
10580,2013,10,5.9
10580,2013,11,5.5
10580,2013,12,5.4
10580,2014,1,6.1
10580,2014,2,6.2
10580,2014,3,5.7
10580,2014,4,4.7
10580,2014,5,4.9
10580,2014,6,4.9
10580,2014,7,5.3
10580,2014,8,5.1
10580,2014,9,4.7
10580,2014,10,4.5
10580,2014,11,4.5
10580,2014,12,4.5
10580,2015,1,5.3
10580,2015,2,5.2
10580,2015,3,4.7
10580,2015,4,4.4
10580,2015,5,4.5
10580,2015,6,4.5
10580,2015,7,4.7
10580,2015,8,4.4
10580,2015,9,4.1
10580,2015,10,4.0
10580,2015,11,3.9
10580,2015,12,4.0
10580,2016,1,4.5
10580,2016,2,4.6
10580,2016,3,4.4
10580,2016,4,4.0
10580,2016,5,3.8
10580,2016,6,4.1
10580,2016,7,4.3
10580,2016,8,4.3
10580,2016,9,4.2
10580,2016,10,4.1
10580,2016,11,3.9
10580,2016,12,4.1
10580,2017,1,4.8
10580,2017,2,4.8
10580,2017,3,4.3
10580,2017,4,4.0
10580,2017,5,4.0
10580,2017,6,4.2
10580,2017,7,4.4
10580,2017,8,4.4
10580,2017,9,4.1
10580,2017,10,4.0
10580,2017,11,4.0
10580,2017,12,4.1
10580,2018,1,4.7
10580,2018,2,4.8
10580,2018,3,4.3
10580,2018,4,3.7
10580,2018,5,3.3
10580,2018,6,3.7
10580,2018,7,3.7
10580,2018,8,3.6
10580,2018,9,3.2
10580,2018,10,3.2
10580,2018,11,3.1
10580,2018,12,3.5
10580,2019,1,4.0
10580,2019,2,4.0
10580,2019,3,3.8
10580,2019,4,3.2
10580,2019,5,3.1
10580,2019,6,3.3
10580,2019,7,3.7
10580,2019,8,3.7
10580,2019,9,3.2
10580,2019,10,3.3
10580,2019,11,3.3
10580,2019,12,3.6
10580,2020,1,4.0
10580,2020,2,4.0
10580,2020,3,4.6
10580,2020,4,14.2
10580,2020,5,11.1
10580,2020,6,9.2
10580,2020,7,8.6
10580,2020,8,6.7
10580,2020,9,6.0
10580,2020,10,4.9
10580,2020,11,4.7
10580,2020,12,5.1
10580,2021,1,5.7
10580,2021,2,6.0
10580,2021,3,5.6
10580,2021,4,4.8
10580,2021,5,4.4
10580,2021,6,4.8
10580,2021,7,4.6
10580,2021,8,4.3
10580,2021,9,3.6
10580,2021,10,3.3
10580,2021,11,3.0
10580,2021,12,2.7
10580,2022,1,3.6
10580,2022,2,3.7
10580,2022,3,3.4
10580,2022,4,2.8
10580,2022,5,2.8
10580,2022,6,3.1
10580,2022,7,3.3
10580,2022,8,3.3
10580,2022,9,2.8
10580,2022,10,2.6
10580,2022,11,2.7
10580,2022,12,2.8
10580,2023,1,3.5
10580,2023,2,3.5
10580,2023,3,3.1
10580,2023,4,2.5
10580,2023,5,2.8
10580,2023,6,3.0
10580,2023,7,3.2
10580,2023,8,3.4
10580,2023,9,3.1
10580,2023,10,3.2
10580,2023,11,3.1
10580,2023,12,3.4
10580,2024,1,3.7
10580,2024,2,3.9
10580,2024,3,3.6
10580,2024,4,3.1
10580,2024,5,3.1
10580,2024,6,3.3
10580,2024,7,3.6
10580,2024,8,3.6
10580,2024,9,2.9
10580,2024,10,3.0
10580,2024,11,3.0
10580,2024,12,3.1
10580,2025,1,3.7
10580,2025,2,4.0
10580,2025,3,3.5
10580,2025,4,2.7
10580,2025,5,2.7
10580,2025,6,2.9
10580,2025,7,3.4
10580,2025,8,3.7
10580,2025,9,3.6
10580,2025,11,3.4
10580,2025,12,3.3
10620,2009,1,12.3
10620,2009,2,12.3
10620,2009,3,12.9
10620,2009,4,12.0
10620,2009,5,12.5
10620,2009,6,12.4
10620,2009,7,12.5
10620,2009,8,12.3
10620,2009,9,11.8
10620,2009,10,12.2
10620,2009,11,12.1
10620,2009,12,12.5
10620,2010,1,14.3
10620,2010,2,14.7
10620,2010,3,14.2
10620,2010,4,13.2
10620,2010,5,12.9
10620,2010,6,12.9
10620,2010,7,13.1
10620,2010,8,12.9
10620,2010,9,12.1
10620,2010,10,12.2
10620,2010,11,12.7
10620,2010,12,12.4
10620,2011,1,13.3
10620,2011,2,12.3
10620,2011,3,11.9
10620,2011,4,11.2
10620,2011,5,11.5
10620,2011,6,12.2
10620,2011,7,12.6
10620,2011,8,12.3
10620,2011,9,11.7
10620,2011,10,11.5
10620,2011,11,11.2
10620,2011,12,11.0
10620,2012,1,11.2
10620,2012,2,11.0
10620,2012,3,10.5
10620,2012,4,9.8
10620,2012,5,10.0
10620,2012,6,10.5
10620,2012,7,10.7
10620,2012,8,10.4
10620,2012,9,9.6
10620,2012,10,10.0
10620,2012,11,9.8
10620,2012,12,9.9
10620,2013,1,10.6
10620,2013,2,9.8
10620,2013,3,9.0
10620,2013,4,8.3
10620,2013,5,8.4
10620,2013,6,8.4
10620,2013,7,8.1
10620,2013,8,7.5
10620,2013,9,6.4
10620,2013,10,6.5
10620,2013,11,6.4
10620,2013,12,6.0
10620,2014,1,6.4
10620,2014,2,6.5
10620,2014,3,6.2
10620,2014,4,5.5
10620,2014,5,5.9
10620,2014,6,6.0
10620,2014,7,6.3
10620,2014,8,6.2
10620,2014,9,5.6
10620,2014,10,5.3
10620,2014,11,5.4
10620,2014,12,5.1
10620,2015,1,5.6
10620,2015,2,5.4
10620,2015,3,5.3
10620,2015,4,5.0
10620,2015,5,5.5
10620,2015,6,5.5
10620,2015,7,5.8
10620,2015,8,5.5
10620,2015,9,4.8
10620,2015,10,5.0
10620,2015,11,5.0
10620,2015,12,4.8
10620,2016,1,5.1
10620,2016,2,4.9
10620,2016,3,4.8
10620,2016,4,4.4
10620,2016,5,4.4
10620,2016,6,4.8
10620,2016,7,4.9
10620,2016,8,4.8
10620,2016,9,4.5
10620,2016,10,4.6
10620,2016,11,4.6
10620,2016,12,4.5
10620,2017,1,4.9
10620,2017,2,4.6
10620,2017,3,4.3
10620,2017,4,3.9
10620,2017,5,4.0
10620,2017,6,4.2
10620,2017,7,4.5
10620,2017,8,4.4
10620,2017,9,3.8
10620,2017,10,3.9
10620,2017,11,4.1
10620,2017,12,3.9
10620,2018,1,4.2
10620,2018,2,4.0
10620,2018,3,3.9
10620,2018,4,3.4
10620,2018,5,3.4
10620,2018,6,3.8
10620,2018,7,3.9
10620,2018,8,4.0
10620,2018,9,3.3
10620,2018,10,3.5
10620,2018,11,3.6
10620,2018,12,3.7
10620,2019,1,4.3
10620,2019,2,4.0
10620,2019,3,3.8
10620,2019,4,3.3
10620,2019,5,3.6
10620,2019,6,3.9
10620,2019,7,3.9
10620,2019,8,4.0
10620,2019,9,3.5
10620,2019,10,3.7
10620,2019,11,3.5
10620,2019,12,3.5
10620,2020,1,4.0
10620,2020,2,3.8
10620,2020,3,4.8
10620,2020,4,11.6
10620,2020,5,10.3
10620,2020,6,8.5
10620,2020,7,8.1
10620,2020,8,6.0
10620,2020,9,5.5
10620,2020,10,4.9
10620,2020,11,5.0
10620,2020,12,5.2
10620,2021,1,5.6
10620,2021,2,5.7
10620,2021,3,5.0
10620,2021,4,4.6
10620,2021,5,4.6
10620,2021,6,5.1
10620,2021,7,4.8
10620,2021,8,4.7
10620,2021,9,4.0
10620,2021,10,4.0
10620,2021,11,3.7
10620,2021,12,3.1
10620,2022,1,3.7
10620,2022,2,3.5
10620,2022,3,3.2
10620,2022,4,3.0
10620,2022,5,3.2
10620,2022,6,3.7
10620,2022,7,3.7
10620,2022,8,3.8
10620,2022,9,3.2
10620,2022,10,3.5
10620,2022,11,3.1
10620,2022,12,2.9
10620,2023,1,3.3
10620,2023,2,3.2
10620,2023,3,3.0
10620,2023,4,2.6
10620,2023,5,3.1
10620,2023,6,3.3
10620,2023,7,3.4
10620,2023,8,3.5
10620,2023,9,2.9
10620,2023,10,3.0
10620,2023,11,3.0
10620,2023,12,2.8
10620,2024,1,3.1
10620,2024,2,3.2
10620,2024,3,3.0
10620,2024,4,2.7
10620,2024,5,2.9
10620,2024,6,3.4
10620,2024,7,3.8
10620,2024,8,3.5
10620,2024,9,2.7
10620,2024,10,2.8
10620,2024,11,3.0
10620,2024,12,2.7
10620,2025,1,3.2
10620,2025,2,3.0
10620,2025,3,3.0
10620,2025,4,2.8
10620,2025,5,3.0
10620,2025,6,3.2
10620,2025,7,3.1
10620,2025,8,3.4
10620,2025,9,3.0
10620,2025,11,3.4
10620,2025,12,2.6
10660,2009,1,8.7
10660,2009,2,9.0
10660,2009,3,9.2
10660,2009,4,8.6
10660,2009,5,8.1
10660,2009,6,8.8
10660,2009,7,8.3
10660,2009,8,8.2
10660,2009,9,8.0
10660,2009,10,7.6
10660,2009,11,7.8
10660,2009,12,8.2
10660,2010,1,8.8
10660,2010,2,8.7
10660,2010,3,8.4
10660,2010,4,7.7
10660,2010,5,7.2
10660,2010,6,7.5
10660,2010,7,7.7
10660,2010,8,7.5
10660,2010,9,7.2
10660,2010,10,7.0
10660,2010,11,7.3
10660,2010,12,7.6
10660,2011,1,8.0
10660,2011,2,7.7
10660,2011,3,7.6
10660,2011,4,6.8
10660,2011,5,6.4
10660,2011,6,7.1
10660,2011,7,6.6
10660,2011,8,6.5
10660,2011,9,6.1
10660,2011,10,5.9
10660,2011,11,5.7
10660,2011,12,6.0
10660,2012,1,6.7
10660,2012,2,7.1
10660,2012,3,6.9
10660,2012,4,5.7
10660,2012,5,5.7
10660,2012,6,6.2
10660,2012,7,5.9
10660,2012,8,5.7
10660,2012,9,5.1
10660,2012,10,4.9
10660,2012,11,4.9
10660,2012,12,5.5
10660,2013,1,6.2
10660,2013,2,6.0
10660,2013,3,5.8
10660,2013,4,4.9
10660,2013,5,4.7
10660,2013,6,5.1
10660,2013,7,4.9
10660,2013,8,4.9
10660,2013,9,4.6
10660,2013,10,4.2
10660,2013,11,4.4
10660,2013,12,4.8
10660,2014,1,5.6
10660,2014,2,5.6
10660,2014,3,5.4
10660,2014,4,4.4
10660,2014,5,4.2
10660,2014,6,4.3
10660,2014,7,4.2
10660,2014,8,3.9
10660,2014,9,3.7
10660,2014,10,3.5
10660,2014,11,3.8
10660,2014,12,4.3
10660,2015,1,4.8
10660,2015,2,4.5
10660,2015,3,4.5
10660,2015,4,3.8
10660,2015,5,3.7
10660,2015,6,3.9
10660,2015,7,3.9
10660,2015,8,3.5
10660,2015,9,3.1
10660,2015,10,3.1
10660,2015,11,3.5
10660,2015,12,3.7
10660,2016,1,4.3
10660,2016,2,4.3
10660,2016,3,4.2
